date,hour,geothermal,biomass,biogas,small_hydro,wind_total,solar_pv,solar_thermal
2020-07-16,15,876,358,218,337,1585,11153,357
2020-07-16,16,876,362,220,340,1845,10759,354
2020-07-16,17,876,375,221,364,2219,10053,338
2020-07-16,18,875,372,221,404,2543,8637,311
2020-07-16,19,878,373,222,403,2773,5292,220
2020-07-16,20,883,373,222,393,3058,1134,45
2020-07-16,21,887,362,219,400,3567,28,0
2020-07-16,22,892,357,221,361,3845,0,0
2020-07-16,23,893,352,207,332,3811,0,0
2020-07-16,24,896,349,216,321,3522,0,0
2020-07-17,1,888,348,222,326,2906,0,0
2020-07-17,2,889,347,222,323,2778,0,0
2020-07-17,3,898,347,222,323,2750,0,0
2020-07-17,4,898,347,222,324,2582,0,0
2020-07-17,5,898,348,222,333,2282,0,0
2020-07-17,6,898,349,223,336,1958,0,0
2020-07-17,7,897,354,220,328,1710,1218,48
2020-07-17,8,893,353,220,325,1633,5370,270
2020-07-17,9,890,357,216,322,1315,8969,352
2020-07-17,10,884,349,220,289,1096,10319,362
2020-07-17,11,882,340,219,289,1037,10988,361
2020-07-17,12,880,334,219,292,1081,11297,364
2020-07-17,13,879,336,221,327,1186,11393,367
2020-07-17,14,876,344,221,342,1446,11343,365
2020-07-17,15,876,348,220,356,1669,11171,356
2020-07-17,16,876,350,221,365,2058,10772,353
2020-07-17,17,877,361,224,382,2716,9994,339
2020-07-17,18,875,360,225,424,2464,8660,313
2020-07-17,19,877,363,223,424,2144,5192,221
2020-07-17,20,883,361,223,424,2383,1030,41
2020-07-17,21,886,359,222,415,2729,0,0
2020-07-17,22,887,356,223,360,2939,0,0
2020-07-17,23,886,347,223,344,3015,0,0
2020-07-17,24,887,344,224,326,2829,0,0
2020-07-18,1,889,335,223,319,2700,0,0
2020-07-18,2,892,328,223,320,2474,0,0
2020-07-18,3,892,315,223,321,2371,0,0
2020-07-18,4,891,318,223,320,2068,0,0
2020-07-18,5,895,323,221,326,1981,0,0
2020-07-18,6,895,331,221,332,1887,0,0
2020-07-18,7,894,339,222,326,1524,1213,44
2020-07-18,8,891,341,221,278,1254,5512,271
2020-07-18,9,882,342,220,275,1099,8952,355
2020-07-18,10,881,335,219,275,846,10199,366
2020-07-18,11,880,334,219,275,622,10884,368
2020-07-18,12,878,330,218,280,540,11218,372
2020-07-18,13,876,333,219,280,626,11293,373
2020-07-18,14,874,336,219,278,821,11250,371
2020-07-18,15,858,333,218,317,1062,11097,367
2020-07-18,16,858,336,219,338,1633,10724,358
2020-07-18,17,870,347,219,360,2343,9944,340
2020-07-18,18,869,347,220,367,2694,8534,308
2020-07-18,19,870,346,220,403,2951,5298,215
2020-07-18,20,864,346,220,383,3459,1120,34
2020-07-18,21,882,343,221,362,3718,0,0
2020-07-18,22,874,342,221,349,4115,0,0
2020-07-18,23,866,335,221,330,4137,0,0
2020-07-18,24,885,332,221,289,4141,0,0
2020-07-19,1,886,332,220,306,3908,0,0
2020-07-19,2,892,330,221,305,3662,0,0
2020-07-19,3,896,330,221,305,3640,0,0
2020-07-19,4,898,329,220,300,3647,0,0
2020-07-19,5,898,329,221,269,3401,0,0
2020-07-19,6,899,333,222,314,3302,0,0
2020-07-19,7,901,338,221,306,3274,1060,39
2020-07-19,8,898,338,221,269,3111,5048,151
2020-07-19,9,889,340,221,270,2731,8486,124
2020-07-19,10,883,331,220,269,2529,9631,315
2020-07-19,11,880,320,220,272,2456,10317,287
2020-07-19,12,876,320,220,273,2433,10740,307
2020-07-19,13,872,324,219,272,2611,11076,295
2020-07-19,14,870,326,221,312,2960,10965,336
2020-07-19,15,871,335,219,320,3558,10842,170
2020-07-19,16,873,339,217,325,4037,10637,35
2020-07-19,17,872,351,219,343,4118,10001,0
2020-07-19,18,871,356,219,346,4216,8544,0
2020-07-19,19,872,334,220,387,4551,5191,0
2020-07-19,20,876,319,222,395,4494,1041,0
2020-07-19,21,878,324,222,381,4508,0,0
2020-07-19,22,840,328,221,336,4667,0,0
2020-07-19,23,844,321,221,324,4428,0,0
2020-07-19,24,881,307,220,307,4717,0,0
2020-07-20,1,887,306,220,312,4405,0,0
2020-07-20,2,887,306,220,311,4733,0,0
2020-07-20,3,889,295,220,314,4878,0,0
2020-07-20,4,894,260,221,314,4839,0,0
2020-07-20,5,902,271,220,322,4762,0,0
2020-07-20,6,902,266,220,322,4579,0,0
2020-07-20,7,902,269,220,319,4495,870,0
2020-07-20,8,893,268,220,305,4039,4697,0
2020-07-20,9,885,270,219,271,4000,8179,0
2020-07-20,10,883,270,215,270,4013,9798,67
2020-07-20,11,880,269,215,273,3788,10557,321
2020-07-20,12,876,267,215,312,3606,11035,368
2020-07-20,13,873,281,215,324,3490,11137,364
2020-07-20,14,865,284,215,327,3500,11039,356
2020-07-20,15,867,291,215,346,3967,10733,135
2020-07-20,16,872,288,212,345,4411,10273,2
2020-07-20,17,873,299,215,353,4829,9549,0
2020-07-20,18,871,300,215,378,5043,8295,0
2020-07-20,19,872,304,215,419,4950,4987,0
2020-07-20,20,876,300,216,411,4843,1013,0
2020-07-20,21,842,298,206,407,4935,0,0
2020-07-20,22,841,303,205,371,4886,0,0
2020-07-20,23,845,325,205,336,4507,0,0
2020-07-20,24,847,320,206,321,4448,0,0
2020-07-21,1,847,317,206,318,4327,0,0
2020-07-21,2,850,316,205,313,4230,0,0
2020-07-21,3,850,314,205,278,3798,0,0
2020-07-21,4,849,315,206,278,3620,0,0
2020-07-21,5,845,318,206,286,3200,0,0
2020-07-21,6,849,319,202,323,2877,0,0
2020-07-21,7,847,318,202,321,2523,1031,0
2020-07-21,8,843,334,202,359,1930,5113,10
2020-07-21,9,838,346,202,361,1496,8377,231
2020-07-21,10,831,348,188,322,1161,9499,353
2020-07-21,11,826,347,189,277,824,10203,367
2020-07-21,12,826,349,186,274,688,10549,349
2020-07-21,13,826,337,180,316,792,10770,240
2020-07-21,14,826,346,184,318,1192,10792,211
2020-07-21,15,822,317,189,327,1459,10264,137
2020-07-21,16,826,315,189,340,1901,9425,2
2020-07-21,17,826,313,189,357,2162,8818,4
2020-07-21,18,829,299,190,369,2948,7379,0
2020-07-21,19,836,298,207,374,3173,4689,0
2020-07-21,20,838,297,221,400,3397,1095,0
2020-07-21,21,842,297,224,361,3736,0,0
2020-07-21,22,845,299,220,347,3743,0,0
2020-07-21,23,846,302,217,322,3436,0,0
2020-07-21,24,847,300,218,309,3437,0,0
2020-07-22,1,847,300,217,295,3084,0,0
2020-07-22,2,848,300,217,296,2805,0,0
2020-07-22,3,848,308,218,293,2398,0,0
2020-07-22,4,849,311,218,295,2048,0,0
2020-07-22,5,852,307,218,302,1678,0,0
2020-07-22,6,852,304,213,303,1518,0,0
2020-07-22,7,851,309,213,295,1241,1034,0
2020-07-22,8,847,311,210,292,962,5290,192
2020-07-22,9,845,311,207,290,727,8871,303
2020-07-22,10,843,298,204,291,692,10295,344
2020-07-22,11,839,287,202,291,801,10992,366
2020-07-22,12,836,317,194,293,955,11330,362
2020-07-22,13,833,316,210,304,1007,11411,367
2020-07-22,14,832,316,212,306,1454,11375,357
2020-07-22,15,833,307,212,321,2130,11197,303
2020-07-22,16,841,287,214,327,2542,10665,344
2020-07-22,17,861,299,216,334,2699,9956,328
2020-07-22,18,845,298,216,391,2602,8510,133
2020-07-22,19,854,297,216,381,2647,5141,174
2020-07-22,20,856,297,221,413,2665,1073,36
2020-07-22,21,837,296,221,362,2898,0,0
2020-07-22,22,833,297,221,340,3113,0,0
2020-07-22,23,797,293,221,333,3208,0,0
2020-07-22,24,798,288,221,321,2974,0,0
2020-07-23,1,799,288,222,298,2703,0,0
2020-07-23,2,800,288,222,294,2602,0,0
2020-07-23,3,800,288,223,294,2758,0,0
2020-07-23,4,804,289,223,294,2763,0,0
2020-07-23,5,806,290,223,303,2419,0,0
2020-07-23,6,809,293,222,297,2059,0,0
2020-07-23,7,808,314,221,298,1954,1033,40
2020-07-23,8,805,334,222,301,1912,5249,242
2020-07-23,9,801,359,219,305,1502,8615,337
2020-07-23,10,797,351,219,302,1177,10010,368
2020-07-23,11,792,312,220,305,912,10715,373
2020-07-23,12,791,338,216,308,1029,11069,361
2020-07-23,13,795,356,216,315,1197,11001,355
2020-07-23,14,839,364,219,315,1703,11017,352
2020-07-23,15,836,363,218,324,2063,10920,352
2020-07-23,16,836,338,219,329,2582,10677,349
2020-07-23,17,857,334,222,344,2813,10082,349
2020-07-23,18,853,340,224,359,3025,8665,325
2020-07-23,19,853,339,224,401,3341,5170,229
2020-07-23,20,857,333,224,400,3246,1134,43
2020-07-23,21,860,326,224,389,3390,26,0
2020-07-23,22,863,324,223,372,3804,0,0
2020-07-23,23,866,320,221,340,3811,0,0
2020-07-23,24,867,329,223,321,3450,0,0
2020-07-24,1,870,329,223,301,3376,0,0
2020-07-24,2,873,330,223,299,3195,0,0
2020-07-24,3,874,331,221,299,2741,0,0
2020-07-24,4,875,333,221,307,2451,0,0
2020-07-24,5,876,337,220,312,2383,0,0
2020-07-24,6,877,340,220,313,2205,0,0
2020-07-24,7,876,347,221,305,1782,976,2
2020-07-24,8,871,343,205,306,1450,5164,118
2020-07-24,9,867,346,219,304,1127,8756,228
2020-07-24,10,861,339,220,305,872,10198,249
2020-07-24,11,828,340,221,313,799,10896,248
2020-07-24,12,851,349,222,314,739,11213,319
2020-07-24,13,855,352,222,321,839,11310,363
2020-07-24,14,855,357,221,321,834,11289,365
2020-07-24,15,855,356,220,321,1178,11150,365
2020-07-24,16,820,356,219,329,1562,10777,363
2020-07-24,17,829,368,221,333,1835,10080,353
2020-07-24,18,854,368,221,367,2427,8600,310
2020-07-24,19,882,367,222,375,2803,5121,210
2020-07-24,20,912,364,223,380,3412,1212,36
2020-07-24,21,911,365,218,380,3695,0,0
2020-07-24,22,914,363,216,382,3690,0,0
2020-07-24,23,916,358,216,349,3595,0,0
2020-07-24,24,917,354,222,337,3641,0,0
2020-07-25,1,919,353,223,315,3299,0,0
2020-07-25,2,920,350,222,310,3229,0,0
2020-07-25,3,919,346,219,310,3016,0,0
2020-07-25,4,919,345,223,308,2551,0,0
2020-07-25,5,920,344,223,315,2298,0,0
2020-07-25,6,919,352,223,320,1797,0,0
2020-07-25,7,918,358,224,317,1439,962,9
2020-07-25,8,911,355,223,272,1026,5173,172
2020-07-25,9,907,351,222,269,697,8655,326
2020-07-25,10,902,354,222,266,458,10076,367
2020-07-25,11,900,348,222,265,320,10723,369
2020-07-25,12,898,344,222,266,250,11058,363
2020-07-25,13,892,352,220,274,306,11149,367
2020-07-25,14,890,350,221,312,391,11137,368
2020-07-25,15,890,353,220,316,475,11002,360
2020-07-25,16,890,356,220,331,898,10621,351
2020-07-25,17,890,365,221,325,1461,9919,342
2020-07-25,18,896,360,221,331,1876,8487,305
2020-07-25,19,899,354,222,337,2106,5008,203
2020-07-25,20,896,351,222,373,2165,971,26
2020-07-25,21,900,351,222,375,2633,0,0
2020-07-25,22,907,352,222,341,2780,0,0
2020-07-25,23,910,340,222,320,2766,0,0
2020-07-25,24,911,328,222,319,2518,0,0
2020-07-26,1,912,325,222,312,2330,0,0
2020-07-26,2,915,325,223,304,2203,0,0
2020-07-26,3,918,324,222,302,2000,0,0
2020-07-26,4,921,323,223,303,1715,0,0
2020-07-26,5,921,321,224,301,1537,0,0
2020-07-26,6,921,332,224,305,1375,0,0
2020-07-26,7,918,345,224,304,1290,889,0
2020-07-26,8,912,348,224,266,1298,5135,114
2020-07-26,9,905,349,224,263,1066,8612,319
2020-07-26,10,901,338,215,261,684,9966,367
2020-07-26,11,897,340,222,261,573,10698,372
2020-07-26,12,893,345,222,261,552,10960,265
2020-07-26,13,889,352,220,305,625,11007,190
2020-07-26,14,891,353,219,307,788,10754,116
2020-07-26,15,891,355,220,310,918,10665,146
2020-07-26,16,891,356,220,323,1225,10259,106
2020-07-26,17,895,366,219,312,1513,9785,0
2020-07-26,18,894,367,219,317,1843,8340,0
2020-07-26,19,895,366,220,319,2200,4881,0
2020-07-26,20,898,359,221,357,2439,962,0
2020-07-26,21,903,362,221,361,2528,0,0
2020-07-26,22,908,360,221,324,2704,0,0
2020-07-26,23,908,348,220,308,3260,0,0
2020-07-26,24,910,337,213,308,3634,0,0
2020-07-27,1,912,335,210,293,3405,0,0
2020-07-27,2,915,334,211,292,3015,0,0
2020-07-27,3,915,334,212,286,2575,0,0
2020-07-27,4,915,334,212,280,2199,0,0
2020-07-27,5,916,337,212,281,2120,0,0
2020-07-27,6,918,345,211,285,1932,0,0
2020-07-27,7,917,359,211,284,1781,863,0
2020-07-27,8,913,360,210,284,1597,4983,38
2020-07-27,9,908,361,211,285,1372,8619,175
2020-07-27,10,902,352,210,284,1147,9915,88
2020-07-27,11,898,352,211,285,935,10572,164
2020-07-27,12,895,352,211,287,868,10926,271
2020-07-27,13,896,354,210,294,936,11048,194
2020-07-27,14,897,355,210,317,1099,11126,293
2020-07-27,15,895,355,210,324,1494,10936,287
2020-07-27,16,894,354,210,334,1946,10570,250
2020-07-27,17,891,368,211,321,2282,9897,356
2020-07-27,18,887,360,211,327,2528,8340,330
2020-07-27,19,888,362,211,377,2875,4825,233
2020-07-27,20,892,360,212,379,3314,831,56
2020-07-27,21,895,359,211,366,3336,0,15
2020-07-27,22,898,354,211,319,3319,0,16
2020-07-27,23,906,341,211,341,3657,0,5
2020-07-27,24,910,324,212,307,3811,0,0
2020-07-28,1,914,326,212,284,3836,0,0
2020-07-28,2,915,307,212,278,3642,0,0
2020-07-28,3,873,298,213,279,3597,0,0
2020-07-28,4,899,300,213,278,3195,0,0
2020-07-28,5,892,306,213,278,3008,0,0
2020-07-28,6,897,314,212,288,2808,0,0
2020-07-28,7,897,328,212,290,2207,932,15
2020-07-28,8,875,330,210,283,1712,5191,196
2020-07-28,9,884,331,209,278,1413,8788,349
2020-07-28,10,885,320,208,244,1174,10027,369
2020-07-28,11,871,315,208,283,901,10741,368
2020-07-28,12,879,318,207,289,831,10709,369
2020-07-28,13,835,347,207,297,822,10773,377
2020-07-28,14,884,354,208,295,877,10799,384
2020-07-28,15,870,352,208,304,1082,10931,378
2020-07-28,16,889,347,208,308,1294,10503,375
2020-07-28,17,889,363,207,332,1962,9745,364
2020-07-28,18,890,367,209,344,2621,8408,338
2020-07-28,19,893,367,209,390,3069,4989,241
2020-07-28,20,897,365,211,389,3075,880,52
2020-07-28,21,899,364,211,371,3245,0,15
2020-07-28,22,902,363,208,367,3405,0,16
2020-07-28,23,904,346,208,319,3541,0,16
2020-07-28,24,907,336,209,296,3553,0,16
2020-07-29,1,909,335,209,293,3362,0,16
2020-07-29,2,910,334,209,293,3341,0,16
2020-07-29,3,909,333,209,293,3206,0,16
2020-07-29,4,913,335,210,293,3143,0,14
2020-07-29,5,916,339,210,284,3023,0,13
2020-07-29,6,892,347,196,293,2868,0,13
2020-07-29,7,880,360,192,293,2443,885,45
2020-07-29,8,881,349,191,292,1971,5137,272
2020-07-29,9,889,320,190,287,1602,8768,379
2020-07-29,10,861,312,198,283,1127,9987,391
2020-07-29,11,854,304,196,285,815,10642,389
2020-07-29,12,862,300,200,286,674,10887,388
2020-07-29,13,866,306,202,299,658,11052,381
2020-07-29,14,866,323,204,305,749,11003,383
2020-07-29,15,868,342,204,303,907,10827,382
2020-07-29,16,869,335,204,290,1129,10438,378
2020-07-29,17,870,345,202,357,1295,9685,362
2020-07-29,18,868,342,199,362,1145,8213,332
2020-07-29,19,869,350,200,368,1303,4773,242
2020-07-29,20,872,363,203,372,1571,830,53
2020-07-29,21,901,364,203,376,2149,0,1
2020-07-29,22,908,357,209,375,2234,0,0
2020-07-29,23,909,331,208,330,2106,0,0
2020-07-29,24,912,309,208,303,2135,0,0
2020-07-30,1,914,305,209,305,2210,0,0
2020-07-30,2,916,304,210,316,2573,0,0
2020-07-30,3,916,302,210,291,2793,0,0
2020-07-30,4,916,304,210,251,2645,0,0
2020-07-30,5,919,308,210,251,2280,0,0
2020-07-30,6,920,316,211,296,2052,0,0
2020-07-30,7,916,329,209,293,1729,871,16
2020-07-30,8,922,327,208,288,1627,5083,228
2020-07-30,9,918,316,206,246,1594,8731,336
2020-07-30,10,911,302,206,247,1538,10122,362
2020-07-30,11,909,299,206,253,1210,10743,369
2020-07-30,12,906,302,206,281,1103,11066,371
2020-07-30,13,905,309,206,292,1202,11136,369
2020-07-30,14,904,313,207,292,1497,11047,365
2020-07-30,15,903,315,206,296,1723,10861,359
2020-07-30,16,902,316,204,320,1880,10487,349
2020-07-30,17,902,329,206,371,1865,9737,327
2020-07-30,18,903,337,205,382,1960,8292,298
2020-07-30,19,904,338,206,382,2050,4800,201
2020-07-30,20,903,336,207,384,2213,1019,25
2020-07-30,21,903,333,208,354,2327,0,0
2020-07-30,22,910,331,207,316,2325,0,0
2020-07-30,23,915,309,206,290,2232,0,0
2020-07-30,24,919,298,207,288,2179,0,0
2020-07-31,1,920,299,209,288,2270,0,0
2020-07-31,2,920,302,209,284,2446,0,0
2020-07-31,3,925,296,209,244,2743,0,0
2020-07-31,4,926,297,210,248,2443,0,0
2020-07-31,5,929,300,209,245,1979,0,0
2020-07-31,6,930,308,209,244,1715,0,0
2020-07-31,7,931,320,209,271,1567,787,8
2020-07-31,8,929,320,207,240,1445,4903,210
2020-07-31,9,925,321,205,242,1389,8629,342
2020-07-31,10,920,314,206,242,1287,10124,366
2020-07-31,11,913,310,204,241,1244,10774,366
2020-07-31,12,908,307,204,280,1158,11117,365
2020-07-31,13,903,321,206,281,1180,11215,361
2020-07-31,14,900,325,206,279,1285,11129,352
2020-07-31,15,895,326,180,293,1467,10917,348
2020-07-31,16,897,327,183,304,1875,10510,345
2020-07-31,17,897,342,189,328,2338,9756,327
2020-07-31,18,896,341,183,370,2379,8327,295
2020-07-31,19,901,341,190,373,3026,4622,193
2020-07-31,20,906,340,202,371,3233,686,22
2020-07-31,21,910,344,208,359,3463,0,0
2020-07-31,22,914,356,209,322,3742,0,0
2020-07-31,23,919,353,207,298,4187,0,0
2020-07-31,24,921,346,208,293,4043,0,0
2020-08-01,1,921,348,208,291,4111,0,0
2020-08-01,2,919,349,208,290,4118,0,0
2020-08-01,3,919,350,209,287,3839,0,0
2020-08-01,4,919,350,210,255,3629,0,0
2020-08-01,5,922,353,209,255,3369,0,0
2020-08-01,6,923,359,210,257,2926,0,0
2020-08-01,7,921,375,210,295,2697,761,20
2020-08-01,8,918,375,212,258,2402,4719,231
2020-08-01,9,915,376,212,258,2180,8465,355
2020-08-01,10,910,368,211,251,1937,10088,369
2020-08-01,11,904,363,210,250,1570,10840,365
2020-08-01,12,902,360,209,249,1449,11198,358
2020-08-01,13,899,359,209,286,1618,11265,360
2020-08-01,14,896,361,212,291,1935,11149,356
2020-08-01,15,895,361,211,292,2341,10976,356
2020-08-01,16,893,360,212,293,2532,10506,356
2020-08-01,17,893,372,212,308,2790,9755,335
2020-08-01,18,892,373,211,361,3173,8201,298
2020-08-01,19,894,374,210,361,2930,4474,191
2020-08-01,20,900,373,209,361,2783,679,16
2020-08-01,21,906,373,209,328,3054,0,0
2020-08-01,22,909,372,209,345,3698,0,0
2020-08-01,23,914,359,210,328,4099,0,0
2020-08-01,24,917,352,209,328,4433,0,0
2020-08-02,1,917,350,210,290,4479,0,0
2020-08-02,2,920,350,210,290,4361,0,0
2020-08-02,3,921,343,211,281,4361,0,0
2020-08-02,4,924,343,209,246,4250,0,0
2020-08-02,5,925,350,208,247,3825,0,0
2020-08-02,6,925,359,209,248,3375,0,0
2020-08-02,7,923,373,210,283,3220,657,15
2020-08-02,8,920,372,209,257,3067,4540,228
2020-08-02,9,916,372,210,257,2766,8212,351
2020-08-02,10,910,364,210,256,2474,9970,341
2020-08-02,11,905,361,209,236,2287,10753,336
2020-08-02,12,901,362,208,235,2596,11117,342
2020-08-02,13,898,360,208,273,3106,11199,355
2020-08-02,14,895,362,208,282,3376,11081,352
2020-08-02,15,892,361,208,288,3521,10914,348
2020-08-02,16,891,358,208,286,3916,10422,326
2020-08-02,17,891,369,208,299,4112,9562,308
2020-08-02,18,893,372,209,354,4251,7972,283
2020-08-02,19,897,373,210,356,4251,4516,193
2020-08-02,20,903,372,210,357,4238,697,16
2020-08-02,21,906,372,211,318,4116,0,0
2020-08-02,22,907,371,211,300,4058,0,0
2020-08-02,23,909,356,211,283,3975,0,0
2020-08-02,24,912,347,211,281,3882,0,0
2020-08-03,1,916,344,210,282,3924,0,0
2020-08-03,2,916,347,210,283,3855,0,0
2020-08-03,3,918,348,211,285,3731,0,0
2020-08-03,4,917,347,211,279,3677,0,0
2020-08-03,5,917,340,211,274,3770,0,0
2020-08-03,6,917,344,211,283,3706,0,0
2020-08-03,7,919,351,208,282,3447,643,0
2020-08-03,8,917,351,206,277,3276,4513,103
2020-08-03,9,914,354,207,229,3135,8296,283
2020-08-03,10,910,352,207,225,3191,10037,343
2020-08-03,11,904,343,209,227,2807,10768,368
2020-08-03,12,901,343,205,230,2870,11151,369
2020-08-03,13,897,349,214,272,3020,11254,366
2020-08-03,14,893,350,215,284,3236,11190,360
2020-08-03,15,894,350,214,284,3523,11018,354
2020-08-03,16,893,350,215,300,4027,10559,340
2020-08-03,17,893,360,214,313,4353,9672,310
2020-08-03,18,892,360,213,323,4509,7993,260
2020-08-03,19,894,361,214,359,4662,4296,116
2020-08-03,20,899,358,216,359,4815,703,27
2020-08-03,21,903,358,216,359,4788,0,5
2020-08-03,22,905,359,215,356,4674,0,6
2020-08-03,23,905,345,206,297,4515,0,7
2020-08-03,24,906,339,208,279,4349,0,6
2020-08-04,1,909,339,210,278,4575,0,3
2020-08-04,2,912,338,211,278,4710,0,0
2020-08-04,3,914,339,211,278,4412,0,0
2020-08-04,4,915,338,210,277,4233,0,0
2020-08-04,5,916,338,209,278,4018,0,0
2020-08-04,6,916,341,208,278,3799,0,0
2020-08-04,7,913,347,206,262,3300,628,0
2020-08-04,8,908,359,190,266,3094,4531,152
2020-08-04,9,904,362,185,223,2854,8445,272
2020-08-04,10,901,355,186,222,2833,10085,329
2020-08-04,11,896,350,187,262,2916,10792,362
2020-08-04,12,893,347,186,269,3152,11148,369
2020-08-04,13,889,350,186,271,3271,11140,370
2020-08-04,14,888,352,186,281,3358,10883,367
2020-08-04,15,890,352,187,279,3809,10879,362
2020-08-04,16,888,352,187,288,4267,10596,347
2020-08-04,17,889,363,188,290,4507,9578,333
2020-08-04,18,891,361,196,298,4763,8032,275
2020-08-04,19,894,362,192,355,4822,4430,161
2020-08-04,20,900,362,192,359,4964,617,11
2020-08-04,21,901,359,193,360,5005,0,0
2020-08-04,22,905,361,204,308,4991,0,0
2020-08-04,23,908,348,204,288,4966,0,0
2020-08-04,24,910,340,205,287,4865,0,0
2020-08-05,1,912,339,205,271,4846,0,0
2020-08-05,2,916,337,205,270,4712,0,0
2020-08-05,3,916,339,205,261,4777,0,0
2020-08-05,4,916,336,205,259,4733,0,0
2020-08-05,5,918,337,205,260,4659,0,0
2020-08-05,6,920,349,203,258,4494,0,0
2020-08-05,7,919,361,195,262,4429,706,3
2020-08-05,8,916,362,200,261,4370,4814,180
2020-08-05,9,896,362,200,259,4307,8878,330
2020-08-05,10,904,350,201,257,3972,10319,368
2020-08-05,11,897,338,201,253,3932,10988,367
2020-08-05,12,899,328,204,259,3873,11313,382
2020-08-05,13,896,337,203,259,3980,11391,388
2020-08-05,14,896,343,205,261,3991,11350,389
2020-08-05,15,894,352,206,260,4013,11248,387
2020-08-05,16,893,354,206,273,4099,10907,381
2020-08-05,17,895,371,205,278,4154,10177,372
2020-08-05,18,896,373,206,279,4020,8653,343
2020-08-05,19,899,373,208,295,4116,4768,226
2020-08-05,20,902,372,211,331,4080,732,40
2020-08-05,21,907,373,209,341,3948,0,1
2020-08-05,22,909,373,205,306,3877,0,0
2020-08-05,23,910,359,209,288,3847,0,0
2020-08-05,24,912,351,210,274,3815,0,0
2020-08-06,1,912,349,211,274,3604,0,0
2020-08-06,2,915,350,211,273,3668,0,0
2020-08-06,3,915,349,210,273,3259,0,0
2020-08-06,4,916,348,211,273,2705,0,0
2020-08-06,5,916,353,210,271,2438,0,0
2020-08-06,6,914,330,208,271,2416,0,0
2020-08-06,7,911,331,207,267,2484,692,12
2020-08-06,8,908,357,207,265,2150,4778,207
2020-08-06,9,904,365,204,220,1789,8784,328
2020-08-06,10,900,360,203,218,1667,10427,356
2020-08-06,11,895,349,196,217,1548,11039,364
2020-08-06,12,891,355,198,228,1529,11333,366
2020-08-06,13,892,359,206,246,1741,11419,368
2020-08-06,14,894,361,208,227,1962,11394,366
2020-08-06,15,892,362,207,264,2456,11276,363
2020-08-06,16,890,363,208,277,2946,10916,362
2020-08-06,17,891,376,210,296,3364,10205,357
2020-08-06,18,896,372,211,295,3671,8586,324
2020-08-06,19,892,368,211,305,4125,4662,206
2020-08-06,20,866,361,214,343,4525,644,14
2020-08-06,21,864,360,214,341,4591,0,0
2020-08-06,22,898,361,213,306,4560,0,0
2020-08-06,23,909,345,212,288,4680,0,0
2020-08-06,24,912,338,213,285,4595,0,0
2020-08-07,1,913,339,213,273,4423,0,0
